Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Index_Gini
2023,1,Ciutat Vella,1,el Raval,1,34.2
2023,1,Ciutat Vella,1,el Raval,2,34.7
2023,1,Ciutat Vella,1,el Raval,3,35.9
2023,1,Ciutat Vella,1,el Raval,4,35.9
2023,1,Ciutat Vella,1,el Raval,5,36.2
2023,1,Ciutat Vella,1,el Raval,6,38.3
2023,1,Ciutat Vella,1,el Raval,7,35.2
2023,1,Ciutat Vella,1,el Raval,8,33.3
2023,1,Ciutat Vella,1,el Raval,9,34.7
2023,1,Ciutat Vella,1,el Raval,10,34.2
2023,1,Ciutat Vella,1,el Raval,11,33.1
2023,1,Ciutat Vella,1,el Raval,12,32.9
2023,1,Ciutat Vella,1,el Raval,13,32.5
2023,1,Ciutat Vella,1,el Raval,14,28.9
2023,1,Ciutat Vella,1,el Raval,15,31.9
2023,1,Ciutat Vella,1,el Raval,16,29
2023,1,Ciutat Vella,1,el Raval,17,29.5
2023,1,Ciutat Vella,1,el Raval,18,32.3
2023,1,Ciutat Vella,1,el Raval,19,35.6
2023,1,Ciutat Vella,1,el Raval,20,34.5
2023,1,Ciutat Vella,1,el Raval,21,36.9
2023,1,Ciutat Vella,2,el Barri Gòtic,22,42.2
2023,1,Ciutat Vella,2,el Barri Gòtic,23,36.2
2023,1,Ciutat Vella,2,el Barri Gòtic,25,36.8
2023,1,Ciutat Vella,2,el Barri Gòtic,26,38.9
2023,1,Ciutat Vella,2,el Barri Gòtic,27,41.8
2023,1,Ciutat Vella,2,el Barri Gòtic,28,37.1
2023,1,Ciutat Vella,2,el Barri Gòtic,29,40.8
2023,1,Ciutat Vella,2,el Barri Gòtic,30,37.5
2023,1,Ciutat Vella,2,el Barri Gòtic,31,42.1
2023,1,Ciutat Vella,3,la Barceloneta,32,35
2023,1,Ciutat Vella,3,la Barceloneta,33,32.5
2023,1,Ciutat Vella,3,la Barceloneta,34,35.2
2023,1,Ciutat Vella,3,la Barceloneta,35,33.2
2023,1,Ciutat Vella,3,la Barceloneta,36,31.4
2023,1,Ciutat Vella,3,la Barceloneta,37,30.6
2023,1,Ciutat Vella,3,la Barceloneta,38,34.3
2023,1,Ciutat Vella,3,la Barceloneta,39,29.2
2023,1,Ciutat Vella,3,la Barceloneta,40,36
2023,1,Ciutat Vella,3,la Barceloneta,41,33.8
2023,1,Ciutat Vella,3,la Barceloneta,42,29.7
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,36.6
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,38.9
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,37
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,34.8
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,38
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,36.3
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,38.6
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,37.3
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,35
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,38.5
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,35.3
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,35.8
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,35.9
2023,2,L'Eixample,5,el Fort Pienc,1,31.9
2023,2,L'Eixample,5,el Fort Pienc,2,32.6
2023,2,L'Eixample,5,el Fort Pienc,3,29.6
2023,2,L'Eixample,5,el Fort Pienc,4,32.4
2023,2,L'Eixample,5,el Fort Pienc,5,32
2023,2,L'Eixample,5,el Fort Pienc,6,33.6
2023,2,L'Eixample,5,el Fort Pienc,7,31.5
2023,2,L'Eixample,5,el Fort Pienc,8,32.2
2023,2,L'Eixample,5,el Fort Pienc,9,30.8
2023,2,L'Eixample,5,el Fort Pienc,10,31.5
2023,2,L'Eixample,5,el Fort Pienc,11,30.7
2023,2,L'Eixample,5,el Fort Pienc,12,31.4
2023,2,L'Eixample,5,el Fort Pienc,13,33.5
2023,2,L'Eixample,5,el Fort Pienc,14,29.1
2023,2,L'Eixample,5,el Fort Pienc,15,33.8
2023,2,L'Eixample,5,el Fort Pienc,16,30.6
2023,2,L'Eixample,5,el Fort Pienc,17,32.2
2023,2,L'Eixample,5,el Fort Pienc,18,31
2023,2,L'Eixample,5,el Fort Pienc,19,32.4
2023,2,L'Eixample,5,el Fort Pienc,20,35
2023,2,L'Eixample,6,la Sagrada Família,21,29.8
2023,2,L'Eixample,6,la Sagrada Família,22,35.6
2023,2,L'Eixample,6,la Sagrada Família,23,29.9
2023,2,L'Eixample,6,la Sagrada Família,24,34.2
2023,2,L'Eixample,6,la Sagrada Família,25,34.1
2023,2,L'Eixample,6,la Sagrada Família,26,33.8
2023,2,L'Eixample,6,la Sagrada Família,27,32.4
2023,2,L'Eixample,6,la Sagrada Família,28,33.4
2023,2,L'Eixample,6,la Sagrada Família,29,32.9
2023,2,L'Eixample,6,la Sagrada Família,30,29.9
2023,2,L'Eixample,6,la Sagrada Família,31,30.5
2023,2,L'Eixample,6,la Sagrada Família,32,31.5
2023,2,L'Eixample,6,la Sagrada Família,33,31.5
2023,2,L'Eixample,6,la Sagrada Família,34,32.3
2023,2,L'Eixample,6,la Sagrada Família,35,30.9
2023,2,L'Eixample,6,la Sagrada Família,36,31.7
2023,2,L'Eixample,6,la Sagrada Família,37,26.6
2023,2,L'Eixample,6,la Sagrada Família,38,30.2
2023,2,L'Eixample,6,la Sagrada Família,39,31.7
2023,2,L'Eixample,6,la Sagrada Família,40,34.3
2023,2,L'Eixample,6,la Sagrada Família,41,32.4
2023,2,L'Eixample,6,la Sagrada Família,42,31.4
2023,2,L'Eixample,6,la Sagrada Família,43,30.8
2023,2,L'Eixample,6,la Sagrada Família,44,33.5
2023,2,L'Eixample,6,la Sagrada Família,45,31.5
2023,2,L'Eixample,6,la Sagrada Família,46,33
2023,2,L'Eixample,6,la Sagrada Família,47,34.3
2023,2,L'Eixample,6,la Sagrada Família,48,36.7
2023,2,L'Eixample,6,la Sagrada Família,49,38
2023,2,L'Eixample,6,la Sagrada Família,50,34.7
2023,2,L'Eixample,6,la Sagrada Família,51,36.3
2023,2,L'Eixample,6,la Sagrada Família,52,36.6
2023,2,L'Eixample,6,la Sagrada Família,53,34.3
2023,2,L'Eixample,6,la Sagrada Família,54,32.4
2023,2,L'Eixample,7,la Dreta de l'Eixample,55,32.5
2023,2,L'Eixample,7,la Dreta de l'Eixample,56,33.4
2023,2,L'Eixample,7,la Dreta de l'Eixample,57,33.6
2023,2,L'Eixample,7,la Dreta de l'Eixample,58,31.6
2023,2,L'Eixample,7,la Dreta de l'Eixample,59,39
2023,2,L'Eixample,7,la Dreta de l'Eixample,60,33.9
2023,2,L'Eixample,7,la Dreta de l'Eixample,61,34.4
2023,2,L'Eixample,7,la Dreta de l'Eixample,62,37.4
2023,2,L'Eixample,7,la Dreta de l'Eixample,63,39.2
2023,2,L'Eixample,7,la Dreta de l'Eixample,64,35.3
2023,2,L'Eixample,7,la Dreta de l'Eixample,65,34.5
2023,2,L'Eixample,7,la Dreta de l'Eixample,66,31.3
2023,2,L'Eixample,7,la Dreta de l'Eixample,67,32.7
2023,2,L'Eixample,7,la Dreta de l'Eixample,68,34.2
2023,2,L'Eixample,7,la Dreta de l'Eixample,69,36.1
2023,2,L'Eixample,7,la Dreta de l'Eixample,70,37.3
2023,2,L'Eixample,7,la Dreta de l'Eixample,71,34.1
2023,2,L'Eixample,7,la Dreta de l'Eixample,72,38.6
2023,2,L'Eixample,7,la Dreta de l'Eixample,73,36.3
2023,2,L'Eixample,7,la Dreta de l'Eixample,74,39.6
2023,2,L'Eixample,7,la Dreta de l'Eixample,75,34.6
2023,2,L'Eixample,7,la Dreta de l'Eixample,76,38.7
2023,2,L'Eixample,7,la Dreta de l'Eixample,77,42.9
2023,2,L'Eixample,7,la Dreta de l'Eixample,78,40.5
2023,2,L'Eixample,7,la Dreta de l'Eixample,79,44.2
2023,2,L'Eixample,7,la Dreta de l'Eixample,80,42
2023,2,L'Eixample,7,la Dreta de l'Eixample,81,39.2
2023,2,L'Eixample,7,la Dreta de l'Eixample,82,39.7
2023,2,L'Eixample,7,la Dreta de l'Eixample,83,41.5
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,37.6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,39.2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,40.6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,37
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,37.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,36.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,34
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,37.9
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,36.9
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,36.6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,32.7
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,35.2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,34.8
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,32.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,37.2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,35.6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,31.2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,33.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,36.5
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,33.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,35.8
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,35.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,37.3
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,33
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,36.9
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,37
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,35
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,35.1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,32.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,34.1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,31.5
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,37.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,30.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,31.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,32.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,28.5
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,31.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,33.1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,32.1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,32.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,29.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,33.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,28.5
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,33.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,34.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,33.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,27.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,35
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,29.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,27.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,32.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,33.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,31.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,32.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,32.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,33.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,32.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,33.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,34.9
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,34.5
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,34.1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,36.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,36.1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,32
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,32.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,35.3
2023,2,L'Eixample,10,Sant Antoni,150,34.8
2023,2,L'Eixample,10,Sant Antoni,151,34.6
2023,2,L'Eixample,10,Sant Antoni,152,32.5
2023,2,L'Eixample,10,Sant Antoni,153,29.1
2023,2,L'Eixample,10,Sant Antoni,154,32.6
2023,2,L'Eixample,10,Sant Antoni,155,31.2
2023,2,L'Eixample,10,Sant Antoni,156,31.3
2023,2,L'Eixample,10,Sant Antoni,157,33
2023,2,L'Eixample,10,Sant Antoni,158,32
2023,2,L'Eixample,10,Sant Antoni,159,33.7
2023,2,L'Eixample,10,Sant Antoni,160,33.1
2023,2,L'Eixample,10,Sant Antoni,161,32.5
2023,2,L'Eixample,10,Sant Antoni,162,31
2023,2,L'Eixample,10,Sant Antoni,163,33
2023,2,L'Eixample,10,Sant Antoni,164,35.4
2023,2,L'Eixample,10,Sant Antoni,165,33.4
2023,2,L'Eixample,10,Sant Antoni,166,35.6
2023,2,L'Eixample,10,Sant Antoni,167,32.5
2023,2,L'Eixample,10,Sant Antoni,168,33.1
2023,2,L'Eixample,10,Sant Antoni,169,32.9
2023,2,L'Eixample,10,Sant Antoni,170,29.1
2023,2,L'Eixample,10,Sant Antoni,171,34.7
2023,2,L'Eixample,10,Sant Antoni,172,31.7
2023,2,L'Eixample,10,Sant Antoni,173,31.8
2023,3,Sants-Montjuïc,11,el Poble Sec,1,31.2
2023,3,Sants-Montjuïc,11,el Poble Sec,2,29.8
2023,3,Sants-Montjuïc,11,el Poble Sec,3,33.7
2023,3,Sants-Montjuïc,11,el Poble Sec,4,31.5
2023,3,Sants-Montjuïc,11,el Poble Sec,5,35.1
2023,3,Sants-Montjuïc,11,el Poble Sec,6,32.1
2023,3,Sants-Montjuïc,11,el Poble Sec,7,33
2023,3,Sants-Montjuïc,11,el Poble Sec,8,33.5
2023,3,Sants-Montjuïc,11,el Poble Sec,9,31.1
2023,3,Sants-Montjuïc,11,el Poble Sec,10,32.8
2023,3,Sants-Montjuïc,11,el Poble Sec,11,33.2
2023,3,Sants-Montjuïc,11,el Poble Sec,12,33.3
2023,3,Sants-Montjuïc,11,el Poble Sec,13,33.6
2023,3,Sants-Montjuïc,11,el Poble Sec,14,33
2023,3,Sants-Montjuïc,11,el Poble Sec,15,35.4
2023,3,Sants-Montjuïc,11,el Poble Sec,16,32.9
2023,3,Sants-Montjuïc,11,el Poble Sec,17,33.9
2023,3,Sants-Montjuïc,11,el Poble Sec,18,32.2
2023,3,Sants-Montjuïc,11,el Poble Sec,19,30.7
2023,3,Sants-Montjuïc,11,el Poble Sec,20,32.5
2023,3,Sants-Montjuïc,11,el Poble Sec,21,30.6
2023,3,Sants-Montjuïc,11,el Poble Sec,22,31.9
2023,3,Sants-Montjuïc,11,el Poble Sec,23,31.8
2023,3,Sants-Montjuïc,11,el Poble Sec,24,32.5
2023,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,31.3
2023,3,Sants-Montjuïc,13,la Marina de Port,26,26.2
2023,3,Sants-Montjuïc,13,la Marina de Port,27,27.5
2023,3,Sants-Montjuïc,13,la Marina de Port,28,33.8
2023,3,Sants-Montjuïc,13,la Marina de Port,29,25
2023,3,Sants-Montjuïc,13,la Marina de Port,30,25.8
2023,3,Sants-Montjuïc,13,la Marina de Port,31,26.3
2023,3,Sants-Montjuïc,13,la Marina de Port,32,31.5
2023,3,Sants-Montjuïc,13,la Marina de Port,33,29.5
2023,3,Sants-Montjuïc,13,la Marina de Port,34,27.8
2023,3,Sants-Montjuïc,13,la Marina de Port,35,26.9
2023,3,Sants-Montjuïc,13,la Marina de Port,36,29.7
2023,3,Sants-Montjuïc,13,la Marina de Port,37,25.7
2023,3,Sants-Montjuïc,13,la Marina de Port,38,25.8
2023,3,Sants-Montjuïc,13,la Marina de Port,39,28.7
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,40,27.5
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,41,33.3
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,42,31.9
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,43,30.7
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,44,30.3
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,45,28.1
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,46,28.8
2023,3,Sants-Montjuïc,15,Hostafrancs,47,30.8
2023,3,Sants-Montjuïc,15,Hostafrancs,48,31
2023,3,Sants-Montjuïc,15,Hostafrancs,49,34.1
2023,3,Sants-Montjuïc,15,Hostafrancs,50,31.1
2023,3,Sants-Montjuïc,15,Hostafrancs,51,34.4
2023,3,Sants-Montjuïc,15,Hostafrancs,52,34.7
2023,3,Sants-Montjuïc,15,Hostafrancs,53,31.7
2023,3,Sants-Montjuïc,15,Hostafrancs,54,29.5
2023,3,Sants-Montjuïc,15,Hostafrancs,55,33.1
2023,3,Sants-Montjuïc,15,Hostafrancs,56,32.4
2023,3,Sants-Montjuïc,16,la Bordeta,57,30.5
2023,3,Sants-Montjuïc,16,la Bordeta,58,31.6
2023,3,Sants-Montjuïc,16,la Bordeta,59,28.4
2023,3,Sants-Montjuïc,16,la Bordeta,60,30
2023,3,Sants-Montjuïc,16,la Bordeta,61,28.5
2023,3,Sants-Montjuïc,16,la Bordeta,62,27.9
2023,3,Sants-Montjuïc,16,la Bordeta,63,30.3
2023,3,Sants-Montjuïc,16,la Bordeta,64,31
2023,3,Sants-Montjuïc,16,la Bordeta,65,27.5
2023,3,Sants-Montjuïc,16,la Bordeta,66,28.6
2023,3,Sants-Montjuïc,16,la Bordeta,67,28.7
2023,3,Sants-Montjuïc,16,la Bordeta,68,26.7
2023,3,Sants-Montjuïc,16,la Bordeta,69,29
2023,3,Sants-Montjuïc,17,Sants-Badal,70,29.2
2023,3,Sants-Montjuïc,17,Sants-Badal,71,29.6
2023,3,Sants-Montjuïc,17,Sants-Badal,72,28.5
2023,3,Sants-Montjuïc,17,Sants-Badal,73,31
2023,3,Sants-Montjuïc,17,Sants-Badal,74,30.8
2023,3,Sants-Montjuïc,17,Sants-Badal,75,34.5
2023,3,Sants-Montjuïc,17,Sants-Badal,76,28.5
2023,3,Sants-Montjuïc,17,Sants-Badal,77,29.7
2023,3,Sants-Montjuïc,17,Sants-Badal,78,31.3
2023,3,Sants-Montjuïc,17,Sants-Badal,79,33.2
2023,3,Sants-Montjuïc,17,Sants-Badal,80,32.2
2023,3,Sants-Montjuïc,17,Sants-Badal,81,32.8
2023,3,Sants-Montjuïc,17,Sants-Badal,82,31.9
2023,3,Sants-Montjuïc,17,Sants-Badal,83,29.8
2023,3,Sants-Montjuïc,17,Sants-Badal,84,28.1
2023,3,Sants-Montjuïc,17,Sants-Badal,85,33.5
2023,3,Sants-Montjuïc,18,Sants,86,28.9
2023,3,Sants-Montjuïc,18,Sants,87,31.4
2023,3,Sants-Montjuïc,18,Sants,88,30
2023,3,Sants-Montjuïc,18,Sants,89,27.9
2023,3,Sants-Montjuïc,18,Sants,90,30.6
2023,3,Sants-Montjuïc,18,Sants,91,33.9
2023,3,Sants-Montjuïc,18,Sants,92,33
2023,3,Sants-Montjuïc,18,Sants,93,30.9
2023,3,Sants-Montjuïc,18,Sants,94,30
2023,3,Sants-Montjuïc,18,Sants,95,28.9
2023,3,Sants-Montjuïc,18,Sants,96,34.3
2023,3,Sants-Montjuïc,18,Sants,97,32.5
2023,3,Sants-Montjuïc,18,Sants,98,31.1
2023,3,Sants-Montjuïc,18,Sants,99,33.4
2023,3,Sants-Montjuïc,18,Sants,100,31.4
2023,3,Sants-Montjuïc,18,Sants,101,30.6
2023,3,Sants-Montjuïc,18,Sants,102,31.8
2023,3,Sants-Montjuïc,18,Sants,103,27.7
2023,3,Sants-Montjuïc,18,Sants,104,32.9
2023,3,Sants-Montjuïc,18,Sants,105,30.7
2023,3,Sants-Montjuïc,18,Sants,106,32.7
2023,3,Sants-Montjuïc,18,Sants,107,31.1
2023,3,Sants-Montjuïc,18,Sants,108,32.4
2023,3,Sants-Montjuïc,18,Sants,109,31.3
2023,3,Sants-Montjuïc,18,Sants,110,32.5
2023,3,Sants-Montjuïc,18,Sants,111,29.6
2023,3,Sants-Montjuïc,18,Sants,112,30.6
2023,3,Sants-Montjuïc,18,Sants,113,33.8
2023,3,Sants-Montjuïc,18,Sants,114,32.5
2023,3,Sants-Montjuïc,13,la Marina de Port,211,28.7
2023,3,Sants-Montjuïc,13,la Marina de Port,212,28.9
2023,3,Sants-Montjuïc,13,la Marina de Port,213,28.9
2023,4,Les Corts,19,les Corts,1,33.3
2023,4,Les Corts,19,les Corts,2,30.2
2023,4,Les Corts,19,les Corts,3,30
2023,4,Les Corts,19,les Corts,4,33
2023,4,Les Corts,19,les Corts,5,29.3
2023,4,Les Corts,19,les Corts,6,32.8
2023,4,Les Corts,19,les Corts,7,31.1
2023,4,Les Corts,19,les Corts,8,34
